class_index,class,image_name
819,n04296562,ILSVRC2012_val_00005748.JPEG
819,n04296562,ILSVRC2012_val_00026407.JPEG
819,n04296562,ILSVRC2012_val_00019297.JPEG
271,n02114712,ILSVRC2012_val_00013985.JPEG
271,n02114712,ILSVRC2012_val_00010369.JPEG
271,n02114712,ILSVRC2012_val_00004870.JPEG
271,n02114712,ILSVRC2012_val_00024356.JPEG
271,n02114712,ILSVRC2012_val_00021812.JPEG
271,n02114712,ILSVRC2012_val_00009312.JPEG
271,n02114712,ILSVRC2012_val_00007419.JPEG
271,n02114712,ILSVRC2012_val_00021835.JPEG
271,n02114712,ILSVRC2012_val_00017288.JPEG
271,n02114712,ILSVRC2012_val_00025448.JPEG
644,n03729826,ILSVRC2012_val_00002056.JPEG
644,n03729826,ILSVRC2012_val_00009874.JPEG
644,n03729826,ILSVRC2012_val_00009630.JPEG
644,n03729826,ILSVRC2012_val_00011031.JPEG
644,n03729826,ILSVRC2012_val_00017309.JPEG
644,n03729826,ILSVRC2012_val_00028678.JPEG
644,n03729826,ILSVRC2012_val_00000259.JPEG
644,n03729826,ILSVRC2012_val_00001441.JPEG
644,n03729826,ILSVRC2012_val_00013341.JPEG
644,n03729826,ILSVRC2012_val_00010707.JPEG
105,n01882714,ILSVRC2012_val_00007389.JPEG
105,n01882714,ILSVRC2012_val_00002811.JPEG
105,n01882714,ILSVRC2012_val_00007923.JPEG
105,n01882714,ILSVRC2012_val_00003254.JPEG
105,n01882714,ILSVRC2012_val_00002560.JPEG
105,n01882714,ILSVRC2012_val_00003551.JPEG
105,n01882714,ILSVRC2012_val_00002978.JPEG
105,n01882714,ILSVRC2012_val_00003097.JPEG
105,n01882714,ILSVRC2012_val_00006455.JPEG
105,n01882714,ILSVRC2012_val_00000970.JPEG
471,n02950826,ILSVRC2012_val_00006467.JPEG
471,n02950826,ILSVRC2012_val_00000392.JPEG
471,n02950826,ILSVRC2012_val_00014835.JPEG
471,n02950826,ILSVRC2012_val_00004447.JPEG
471,n02950826,ILSVRC2012_val_00001528.JPEG
471,n02950826,ILSVRC2012_val_00001902.JPEG
471,n02950826,ILSVRC2012_val_00001399.JPEG
471,n02950826,ILSVRC2012_val_00012710.JPEG
471,n02950826,ILSVRC2012_val_00010903.JPEG
471,n02950826,ILSVRC2012_val_00011155.JPEG
707,n03902125,ILSVRC2012_val_00009942.JPEG
707,n03902125,ILSVRC2012_val_00016667.JPEG
707,n03902125,ILSVRC2012_val_00002894.JPEG
707,n03902125,ILSVRC2012_val_00002643.JPEG
707,n03902125,ILSVRC2012_val_00002493.JPEG
707,n03902125,ILSVRC2012_val_00003976.JPEG
707,n03902125,ILSVRC2012_val_00012227.JPEG
707,n03902125,ILSVRC2012_val_00000335.JPEG
707,n03902125,ILSVRC2012_val_00015422.JPEG
707,n03902125,ILSVRC2012_val_00001149.JPEG
43,n01688243,ILSVRC2012_val_00003570.JPEG
43,n01688243,ILSVRC2012_val_00005056.JPEG
43,n01688243,ILSVRC2012_val_00012718.JPEG
43,n01688243,ILSVRC2012_val_00008011.JPEG
43,n01688243,ILSVRC2012_val_00014251.JPEG
43,n01688243,ILSVRC2012_val_00003124.JPEG
43,n01688243,ILSVRC2012_val_00012820.JPEG
43,n01688243,ILSVRC2012_val_00002295.JPEG
43,n01688243,ILSVRC2012_val_00008586.JPEG
43,n01688243,ILSVRC2012_val_00011073.JPEG
958,n07802026,ILSVRC2012_val_00002954.JPEG
958,n07802026,ILSVRC2012_val_00002961.JPEG
958,n07802026,ILSVRC2012_val_00008421.JPEG
958,n07802026,ILSVRC2012_val_00008745.JPEG
958,n07802026,ILSVRC2012_val_00005341.JPEG
958,n07802026,ILSVRC2012_val_00003019.JPEG
958,n07802026,ILSVRC2012_val_00005499.JPEG
958,n07802026,ILSVRC2012_val_00005847.JPEG
958,n07802026,ILSVRC2012_val_00004376.JPEG
958,n07802026,ILSVRC2012_val_00002184.JPEG
965,n07880968,ILSVRC2012_val_00002677.JPEG
965,n07880968,ILSVRC2012_val_00006724.JPEG
965,n07880968,ILSVRC2012_val_00006565.JPEG
965,n07880968,ILSVRC2012_val_00000572.JPEG
965,n07880968,ILSVRC2012_val_00001822.JPEG
965,n07880968,ILSVRC2012_val_00006293.JPEG
965,n07880968,ILSVRC2012_val_00004790.JPEG
965,n07880968,ILSVRC2012_val_00009621.JPEG
965,n07880968,ILSVRC2012_val_00006189.JPEG
965,n07880968,ILSVRC2012_val_00005451.JPEG
90,n01820546,ILSVRC2012_val_00001749.JPEG
90,n01820546,ILSVRC2012_val_00006715.JPEG
90,n01820546,ILSVRC2012_val_00010258.JPEG
90,n01820546,ILSVRC2012_val_00012314.JPEG
90,n01820546,ILSVRC2012_val_00007778.JPEG
90,n01820546,ILSVRC2012_val_00005800.JPEG
90,n01820546,ILSVRC2012_val_00013739.JPEG
90,n01820546,ILSVRC2012_val_00011190.JPEG
90,n01820546,ILSVRC2012_val_00012190.JPEG
90,n01820546,ILSVRC2012_val_00003884.JPEG
793,n04209133,ILSVRC2012_val_00011124.JPEG
793,n04209133,ILSVRC2012_val_00006090.JPEG
793,n04209133,ILSVRC2012_val_00005233.JPEG
793,n04209133,ILSVRC2012_val_00006601.JPEG
793,n04209133,ILSVRC2012_val_00002667.JPEG
793,n04209133,ILSVRC2012_val_00005661.JPEG
793,n04209133,ILSVRC2012_val_00016376.JPEG
793,n04209133,ILSVRC2012_val_00018216.JPEG
793,n04209133,ILSVRC2012_val_00006587.JPEG
793,n04209133,ILSVRC2012_val_00003184.JPEG
409,n02708093,ILSVRC2012_val_00019663.JPEG
409,n02708093,ILSVRC2012_val_00017973.JPEG
409,n02708093,ILSVRC2012_val_00002178.JPEG
409,n02708093,ILSVRC2012_val_00015108.JPEG
409,n02708093,ILSVRC2012_val_00002853.JPEG
409,n02708093,ILSVRC2012_val_00017693.JPEG
409,n02708093,ILSVRC2012_val_00015820.JPEG
409,n02708093,ILSVRC2012_val_00006740.JPEG
409,n02708093,ILSVRC2012_val_00016889.JPEG
409,n02708093,ILSVRC2012_val_00004360.JPEG
672,n03792972,ILSVRC2012_val_00020645.JPEG
672,n03792972,ILSVRC2012_val_00022677.JPEG
672,n03792972,ILSVRC2012_val_00002082.JPEG
672,n03792972,ILSVRC2012_val_00013241.JPEG
672,n03792972,ILSVRC2012_val_00013478.JPEG
672,n03792972,ILSVRC2012_val_00021271.JPEG
672,n03792972,ILSVRC2012_val_00020541.JPEG
672,n03792972,ILSVRC2012_val_00002528.JPEG
672,n03792972,ILSVRC2012_val_00016994.JPEG
672,n03792972,ILSVRC2012_val_00006259.JPEG
861,n04447861,ILSVRC2012_val_00013106.JPEG
861,n04447861,ILSVRC2012_val_00003317.JPEG
861,n04447861,ILSVRC2012_val_00006058.JPEG
861,n04447861,ILSVRC2012_val_00015017.JPEG
861,n04447861,ILSVRC2012_val_00004263.JPEG
861,n04447861,ILSVRC2012_val_00018632.JPEG
861,n04447861,ILSVRC2012_val_00001718.JPEG
861,n04447861,ILSVRC2012_val_00000449.JPEG
861,n04447861,ILSVRC2012_val_00010605.JPEG
861,n04447861,ILSVRC2012_val_00018712.JPEG
200,n02097474,ILSVRC2012_val_00011895.JPEG
200,n02097474,ILSVRC2012_val_00015950.JPEG
200,n02097474,ILSVRC2012_val_00002630.JPEG
200,n02097474,ILSVRC2012_val_00003485.JPEG
200,n02097474,ILSVRC2012_val_00004539.JPEG
200,n02097474,ILSVRC2012_val_00000882.JPEG
200,n02097474,ILSVRC2012_val_00002320.JPEG
200,n02097474,ILSVRC2012_val_00000802.JPEG
200,n02097474,ILSVRC2012_val_00004045.JPEG
200,n02097474,ILSVRC2012_val_00004358.JPEG
952,n07753113,ILSVRC2012_val_00011232.JPEG
952,n07753113,ILSVRC2012_val_00017659.JPEG
952,n07753113,ILSVRC2012_val_00016680.JPEG
952,n07753113,ILSVRC2012_val_00013581.JPEG
952,n07753113,ILSVRC2012_val_00017076.JPEG
952,n07753113,ILSVRC2012_val_00012934.JPEG
952,n07753113,ILSVRC2012_val_00017371.JPEG
952,n07753113,ILSVRC2012_val_00015659.JPEG
952,n07753113,ILSVRC2012_val_00007013.JPEG
952,n07753113,ILSVRC2012_val_00011675.JPEG
326,n02281787,ILSVRC2012_val_00018935.JPEG
326,n02281787,ILSVRC2012_val_00017100.JPEG
326,n02281787,ILSVRC2012_val_00010102.JPEG
326,n02281787,ILSVRC2012_val_00011979.JPEG
326,n02281787,ILSVRC2012_val_00017393.JPEG
326,n02281787,ILSVRC2012_val_00013322.JPEG
326,n02281787,ILSVRC2012_val_00013187.JPEG
326,n02281787,ILSVRC2012_val_00001536.JPEG
326,n02281787,ILSVRC2012_val_00005157.JPEG
326,n02281787,ILSVRC2012_val_00009023.JPEG
570,n03424325,ILSVRC2012_val_00006147.JPEG
570,n03424325,ILSVRC2012_val_00013630.JPEG
570,n03424325,ILSVRC2012_val_00011700.JPEG
570,n03424325,ILSVRC2012_val_00007166.JPEG
570,n03424325,ILSVRC2012_val_00009479.JPEG
570,n03424325,ILSVRC2012_val_00007659.JPEG
570,n03424325,ILSVRC2012_val_00012981.JPEG
570,n03424325,ILSVRC2012_val_00007669.JPEG
570,n03424325,ILSVRC2012_val_00005055.JPEG
570,n03424325,ILSVRC2012_val_00015369.JPEG
712,n03920288,ILSVRC2012_val_00014555.JPEG
712,n03920288,ILSVRC2012_val_00000656.JPEG
712,n03920288,ILSVRC2012_val_00024971.JPEG
712,n03920288,ILSVRC2012_val_00015939.JPEG
712,n03920288,ILSVRC2012_val_00010679.JPEG
712,n03920288,ILSVRC2012_val_00016754.JPEG
712,n03920288,ILSVRC2012_val_00012347.JPEG
712,n03920288,ILSVRC2012_val_00010434.JPEG
712,n03920288,ILSVRC2012_val_00015865.JPEG
712,n03920288,ILSVRC2012_val_00019938.JPEG
538,n03220513,ILSVRC2012_val_00019575.JPEG
538,n03220513,ILSVRC2012_val_00001868.JPEG
538,n03220513,ILSVRC2012_val_00005065.JPEG
538,n03220513,ILSVRC2012_val_00004794.JPEG
538,n03220513,ILSVRC2012_val_00009054.JPEG
538,n03220513,ILSVRC2012_val_00007711.JPEG
538,n03220513,ILSVRC2012_val_00002674.JPEG
538,n03220513,ILSVRC2012_val_00007952.JPEG
538,n03220513,ILSVRC2012_val_00007941.JPEG
538,n03220513,ILSVRC2012_val_00018307.JPEG
184,n02093991,ILSVRC2012_val_00016668.JPEG
184,n02093991,ILSVRC2012_val_00010031.JPEG
184,n02093991,ILSVRC2012_val_00017850.JPEG
184,n02093991,ILSVRC2012_val_00016922.JPEG
184,n02093991,ILSVRC2012_val_00015173.JPEG
184,n02093991,ILSVRC2012_val_00012516.JPEG
184,n02093991,ILSVRC2012_val_00016711.JPEG
184,n02093991,ILSVRC2012_val_00015923.JPEG
184,n02093991,ILSVRC2012_val_00001927.JPEG
184,n02093991,ILSVRC2012_val_00017905.JPEG
463,n02909870,ILSVRC2012_val_00001214.JPEG
463,n02909870,ILSVRC2012_val_00020852.JPEG
463,n02909870,ILSVRC2012_val_00013226.JPEG
463,n02909870,ILSVRC2012_val_00000336.JPEG
463,n02909870,ILSVRC2012_val_00017622.JPEG
463,n02909870,ILSVRC2012_val_00008220.JPEG
463,n02909870,ILSVRC2012_val_00013222.JPEG
463,n02909870,ILSVRC2012_val_00004625.JPEG
463,n02909870,ILSVRC2012_val_00013968.JPEG
463,n02909870,ILSVRC2012_val_00022064.JPEG
926,n07590611,ILSVRC2012_val_00017723.JPEG
926,n07590611,ILSVRC2012_val_00010069.JPEG
926,n07590611,ILSVRC2012_val_00001512.JPEG
926,n07590611,ILSVRC2012_val_00017494.JPEG
926,n07590611,ILSVRC2012_val_00028398.JPEG
926,n07590611,ILSVRC2012_val_00022265.JPEG
926,n07590611,ILSVRC2012_val_00024668.JPEG
926,n07590611,ILSVRC2012_val_00014121.JPEG
926,n07590611,ILSVRC2012_val_00030972.JPEG
926,n07590611,ILSVRC2012_val_00021894.JPEG
181,n02093647,ILSVRC2012_val_00001957.JPEG
181,n02093647,ILSVRC2012_val_00003269.JPEG
181,n02093647,ILSVRC2012_val_00009033.JPEG
181,n02093647,ILSVRC2012_val_00005189.JPEG
181,n02093647,ILSVRC2012_val_00000883.JPEG
181,n02093647,ILSVRC2012_val_00002616.JPEG
181,n02093647,ILSVRC2012_val_00009636.JPEG
181,n02093647,ILSVRC2012_val_00004342.JPEG
181,n02093647,ILSVRC2012_val_00004060.JPEG
181,n02093647,ILSVRC2012_val_00011055.JPEG
612,n03599486,ILSVRC2012_val_00005448.JPEG
612,n03599486,ILSVRC2012_val_00002531.JPEG
612,n03599486,ILSVRC2012_val_00004843.JPEG
612,n03599486,ILSVRC2012_val_00008784.JPEG
612,n03599486,ILSVRC2012_val_00002462.JPEG
612,n03599486,ILSVRC2012_val_00008961.JPEG
612,n03599486,ILSVRC2012_val_00002142.JPEG
612,n03599486,ILSVRC2012_val_00008982.JPEG
612,n03599486,ILSVRC2012_val_00002456.JPEG
612,n03599486,ILSVRC2012_val_00000281.JPEG
569,n03417042,ILSVRC2012_val_00006234.JPEG
569,n03417042,ILSVRC2012_val_00005744.JPEG
569,n03417042,ILSVRC2012_val_00004119.JPEG
569,n03417042,ILSVRC2012_val_00006922.JPEG
569,n03417042,ILSVRC2012_val_00007477.JPEG
569,n03417042,ILSVRC2012_val_00008430.JPEG
569,n03417042,ILSVRC2012_val_00007519.JPEG
569,n03417042,ILSVRC2012_val_00001144.JPEG
569,n03417042,ILSVRC2012_val_00002210.JPEG
569,n03417042,ILSVRC2012_val_00002434.JPEG
624,n03661043,ILSVRC2012_val_00002813.JPEG
624,n03661043,ILSVRC2012_val_00003110.JPEG
624,n03661043,ILSVRC2012_val_00018698.JPEG
624,n03661043,ILSVRC2012_val_00000849.JPEG
624,n03661043,ILSVRC2012_val_00012222.JPEG
624,n03661043,ILSVRC2012_val_00013268.JPEG
624,n03661043,ILSVRC2012_val_00016213.JPEG
624,n03661043,ILSVRC2012_val_00007239.JPEG
624,n03661043,ILSVRC2012_val_00014155.JPEG
624,n03661043,ILSVRC2012_val_00005513.JPEG
194,n02096437,ILSVRC2012_val_00014058.JPEG
194,n02096437,ILSVRC2012_val_00001028.JPEG
194,n02096437,ILSVRC2012_val_00010929.JPEG
194,n02096437,ILSVRC2012_val_00003380.JPEG
194,n02096437,ILSVRC2012_val_00000725.JPEG
194,n02096437,ILSVRC2012_val_00009036.JPEG
194,n02096437,ILSVRC2012_val_00012706.JPEG
194,n02096437,ILSVRC2012_val_00014995.JPEG
194,n02096437,ILSVRC2012_val_00015182.JPEG
194,n02096437,ILSVRC2012_val_00012834.JPEG
164,n02088632,ILSVRC2012_val_00012702.JPEG
164,n02088632,ILSVRC2012_val_00007966.JPEG
164,n02088632,ILSVRC2012_val_00011878.JPEG
164,n02088632,ILSVRC2012_val_00001097.JPEG
164,n02088632,ILSVRC2012_val_00004436.JPEG
164,n02088632,ILSVRC2012_val_00010982.JPEG
164,n02088632,ILSVRC2012_val_00017113.JPEG
164,n02088632,ILSVRC2012_val_00012043.JPEG
164,n02088632,ILSVRC2012_val_00007493.JPEG
164,n02088632,ILSVRC2012_val_00016058.JPEG
484,n02981792,ILSVRC2012_val_00015278.JPEG
484,n02981792,ILSVRC2012_val_00005928.JPEG
484,n02981792,ILSVRC2012_val_00019341.JPEG
484,n02981792,ILSVRC2012_val_00013181.JPEG
484,n02981792,ILSVRC2012_val_00012592.JPEG
484,n02981792,ILSVRC2012_val_00012114.JPEG
484,n02981792,ILSVRC2012_val_00032901.JPEG
484,n02981792,ILSVRC2012_val_00017488.JPEG
484,n02981792,ILSVRC2012_val_00015708.JPEG
484,n02981792,ILSVRC2012_val_00009060.JPEG
856,n04428191,ILSVRC2012_val_00004155.JPEG
856,n04428191,ILSVRC2012_val_00007461.JPEG
856,n04428191,ILSVRC2012_val_00015883.JPEG
856,n04428191,ILSVRC2012_val_00008920.JPEG
856,n04428191,ILSVRC2012_val_00012970.JPEG
856,n04428191,ILSVRC2012_val_00001617.JPEG
856,n04428191,ILSVRC2012_val_00003800.JPEG
856,n04428191,ILSVRC2012_val_00022336.JPEG
856,n04428191,ILSVRC2012_val_00006136.JPEG
856,n04428191,ILSVRC2012_val_00018120.JPEG
153,n02085936,ILSVRC2012_val_00012291.JPEG
153,n02085936,ILSVRC2012_val_00010920.JPEG
153,n02085936,ILSVRC2012_val_00008811.JPEG
153,n02085936,ILSVRC2012_val_00005738.JPEG
153,n02085936,ILSVRC2012_val_00016841.JPEG
153,n02085936,ILSVRC2012_val_00008794.JPEG
153,n02085936,ILSVRC2012_val_00015807.JPEG
153,n02085936,ILSVRC2012_val_00004748.JPEG
153,n02085936,ILSVRC2012_val_00011612.JPEG
153,n02085936,ILSVRC2012_val_00014747.JPEG
355,n02437616,ILSVRC2012_val_00004793.JPEG
355,n02437616,ILSVRC2012_val_00009205.JPEG
355,n02437616,ILSVRC2012_val_00005960.JPEG
355,n02437616,ILSVRC2012_val_00001333.JPEG
355,n02437616,ILSVRC2012_val_00010441.JPEG
355,n02437616,ILSVRC2012_val_00001050.JPEG
355,n02437616,ILSVRC2012_val_00000343.JPEG
355,n02437616,ILSVRC2012_val_00009719.JPEG
355,n02437616,ILSVRC2012_val_00010862.JPEG
355,n02437616,ILSVRC2012_val_00003654.JPEG
676,n03803284,ILSVRC2012_val_00025859.JPEG
676,n03803284,ILSVRC2012_val_00021342.JPEG
676,n03803284,ILSVRC2012_val_00024078.JPEG
676,n03803284,ILSVRC2012_val_00013784.JPEG
676,n03803284,ILSVRC2012_val_00033597.JPEG
676,n03803284,ILSVRC2012_val_00024189.JPEG
676,n03803284,ILSVRC2012_val_00020797.JPEG
676,n03803284,ILSVRC2012_val_00027961.JPEG
676,n03803284,ILSVRC2012_val_00014998.JPEG
676,n03803284,ILSVRC2012_val_00013486.JPEG
654,n03769881,ILSVRC2012_val_00010027.JPEG
654,n03769881,ILSVRC2012_val_00004950.JPEG
654,n03769881,ILSVRC2012_val_00007633.JPEG
654,n03769881,ILSVRC2012_val_00001178.JPEG
654,n03769881,ILSVRC2012_val_00001207.JPEG
654,n03769881,ILSVRC2012_val_00002327.JPEG
654,n03769881,ILSVRC2012_val_00001403.JPEG
654,n03769881,ILSVRC2012_val_00000793.JPEG
654,n03769881,ILSVRC2012_val_00008195.JPEG
654,n03769881,ILSVRC2012_val_00000314.JPEG
830,n04336792,ILSVRC2012_val_00003510.JPEG
830,n04336792,ILSVRC2012_val_00001235.JPEG
830,n04336792,ILSVRC2012_val_00002731.JPEG
830,n04336792,ILSVRC2012_val_00023176.JPEG
830,n04336792,ILSVRC2012_val_00012987.JPEG
830,n04336792,ILSVRC2012_val_00006911.JPEG
830,n04336792,ILSVRC2012_val_00017793.JPEG
830,n04336792,ILSVRC2012_val_00002814.JPEG
830,n04336792,ILSVRC2012_val_00013568.JPEG
830,n04336792,ILSVRC2012_val_00000535.JPEG
621,n03649909,ILSVRC2012_val_00005717.JPEG
621,n03649909,ILSVRC2012_val_00005053.JPEG
621,n03649909,ILSVRC2012_val_00003483.JPEG
621,n03649909,ILSVRC2012_val_00009771.JPEG
621,n03649909,ILSVRC2012_val_00001839.JPEG
621,n03649909,ILSVRC2012_val_00007358.JPEG
621,n03649909,ILSVRC2012_val_00009937.JPEG
621,n03649909,ILSVRC2012_val_00006017.JPEG
621,n03649909,ILSVRC2012_val_00005246.JPEG
621,n03649909,ILSVRC2012_val_00000384.JPEG
113,n01944390,ILSVRC2012_val_00007479.JPEG
113,n01944390,ILSVRC2012_val_00012117.JPEG
113,n01944390,ILSVRC2012_val_00002602.JPEG
113,n01944390,ILSVRC2012_val_00002763.JPEG
113,n01944390,ILSVRC2012_val_00009654.JPEG
113,n01944390,ILSVRC2012_val_00010996.JPEG
113,n01944390,ILSVRC2012_val_00010312.JPEG
113,n01944390,ILSVRC2012_val_00012418.JPEG
113,n01944390,ILSVRC2012_val_00001959.JPEG
113,n01944390,ILSVRC2012_val_00003604.JPEG
344,n02398521,ILSVRC2012_val_00001473.JPEG
344,n02398521,ILSVRC2012_val_00001979.JPEG
344,n02398521,ILSVRC2012_val_00014340.JPEG
344,n02398521,ILSVRC2012_val_00009331.JPEG
344,n02398521,ILSVRC2012_val_00013465.JPEG
344,n02398521,ILSVRC2012_val_00006991.JPEG
344,n02398521,ILSVRC2012_val_00006013.JPEG
344,n02398521,ILSVRC2012_val_00009136.JPEG
344,n02398521,ILSVRC2012_val_00003302.JPEG
344,n02398521,ILSVRC2012_val_00001066.JPEG
74,n01773797,ILSVRC2012_val_00000040.JPEG
74,n01773797,ILSVRC2012_val_00019734.JPEG
74,n01773797,ILSVRC2012_val_00001493.JPEG
74,n01773797,ILSVRC2012_val_00026600.JPEG
74,n01773797,ILSVRC2012_val_00019968.JPEG
74,n01773797,ILSVRC2012_val_00000395.JPEG
74,n01773797,ILSVRC2012_val_00022895.JPEG
74,n01773797,ILSVRC2012_val_00023301.JPEG
74,n01773797,ILSVRC2012_val_00005544.JPEG
74,n01773797,ILSVRC2012_val_00026030.JPEG
941,n07717410,ILSVRC2012_val_00024232.JPEG
941,n07717410,ILSVRC2012_val_00013626.JPEG
941,n07717410,ILSVRC2012_val_00020078.JPEG
941,n07717410,ILSVRC2012_val_00012215.JPEG
941,n07717410,ILSVRC2012_val_00010479.JPEG
941,n07717410,ILSVRC2012_val_00019317.JPEG
941,n07717410,ILSVRC2012_val_00020547.JPEG
941,n07717410,ILSVRC2012_val_00001932.JPEG
941,n07717410,ILSVRC2012_val_00005743.JPEG
941,n07717410,ILSVRC2012_val_00016533.JPEG
378,n02492035,ILSVRC2012_val_00016946.JPEG
378,n02492035,ILSVRC2012_val_00007008.JPEG
378,n02492035,ILSVRC2012_val_00004458.JPEG
378,n02492035,ILSVRC2012_val_00004842.JPEG
378,n02492035,ILSVRC2012_val_00006945.JPEG
378,n02492035,ILSVRC2012_val_00004355.JPEG
378,n02492035,ILSVRC2012_val_00017044.JPEG
378,n02492035,ILSVRC2012_val_00004190.JPEG
378,n02492035,ILSVRC2012_val_00014497.JPEG
378,n02492035,ILSVRC2012_val_00005099.JPEG
886,n04525305,ILSVRC2012_val_00010451.JPEG
886,n04525305,ILSVRC2012_val_00009844.JPEG
886,n04525305,ILSVRC2012_val_00007841.JPEG
886,n04525305,ILSVRC2012_val_00006255.JPEG
886,n04525305,ILSVRC2012_val_00004510.JPEG
886,n04525305,ILSVRC2012_val_00005732.JPEG
886,n04525305,ILSVRC2012_val_00012903.JPEG
886,n04525305,ILSVRC2012_val_00001881.JPEG
886,n04525305,ILSVRC2012_val_00005721.JPEG
886,n04525305,ILSVRC2012_val_00002407.JPEG
152,n02085782,ILSVRC2012_val_00015082.JPEG
152,n02085782,ILSVRC2012_val_00001779.JPEG
152,n02085782,ILSVRC2012_val_00003953.JPEG
152,n02085782,ILSVRC2012_val_00015730.JPEG
152,n02085782,ILSVRC2012_val_00001225.JPEG
152,n02085782,ILSVRC2012_val_00011985.JPEG
152,n02085782,ILSVRC2012_val_00001228.JPEG
152,n02085782,ILSVRC2012_val_00014911.JPEG
152,n02085782,ILSVRC2012_val_00011749.JPEG
152,n02085782,ILSVRC2012_val_00009247.JPEG
748,n04026417,ILSVRC2012_val_00013221.JPEG
748,n04026417,ILSVRC2012_val_00002590.JPEG
748,n04026417,ILSVRC2012_val_00036411.JPEG
748,n04026417,ILSVRC2012_val_00014524.JPEG
748,n04026417,ILSVRC2012_val_00013451.JPEG
748,n04026417,ILSVRC2012_val_00011830.JPEG
748,n04026417,ILSVRC2012_val_00011671.JPEG
748,n04026417,ILSVRC2012_val_00004191.JPEG
748,n04026417,ILSVRC2012_val_00001343.JPEG
748,n04026417,ILSVRC2012_val_00004109.JPEG
925,n07584110,ILSVRC2012_val_00007094.JPEG
925,n07584110,ILSVRC2012_val_00001308.JPEG
925,n07584110,ILSVRC2012_val_00017524.JPEG
925,n07584110,ILSVRC2012_val_00010659.JPEG
925,n07584110,ILSVRC2012_val_00002605.JPEG
925,n07584110,ILSVRC2012_val_00016359.JPEG
925,n07584110,ILSVRC2012_val_00015125.JPEG
925,n07584110,ILSVRC2012_val_00019915.JPEG
925,n07584110,ILSVRC2012_val_00006798.JPEG
925,n07584110,ILSVRC2012_val_00020503.JPEG
825,n04326547,ILSVRC2012_val_00006563.JPEG
825,n04326547,ILSVRC2012_val_00005899.JPEG
825,n04326547,ILSVRC2012_val_00006408.JPEG
825,n04326547,ILSVRC2012_val_00002532.JPEG
825,n04326547,ILSVRC2012_val_00008677.JPEG
825,n04326547,ILSVRC2012_val_00001505.JPEG
825,n04326547,ILSVRC2012_val_00006381.JPEG
825,n04326547,ILSVRC2012_val_00003336.JPEG
825,n04326547,ILSVRC2012_val_00010698.JPEG
825,n04326547,ILSVRC2012_val_00000171.JPEG
310,n02219486,ILSVRC2012_val_00001502.JPEG
310,n02219486,ILSVRC2012_val_00000407.JPEG
310,n02219486,ILSVRC2012_val_00009720.JPEG
310,n02219486,ILSVRC2012_val_00011669.JPEG
310,n02219486,ILSVRC2012_val_00010231.JPEG
310,n02219486,ILSVRC2012_val_00011617.JPEG
310,n02219486,ILSVRC2012_val_00021864.JPEG
310,n02219486,ILSVRC2012_val_00021597.JPEG
310,n02219486,ILSVRC2012_val_00003814.JPEG
310,n02219486,ILSVRC2012_val_00009635.JPEG
602,n03535780,ILSVRC2012_val_00024949.JPEG
602,n03535780,ILSVRC2012_val_00013546.JPEG
602,n03535780,ILSVRC2012_val_00009482.JPEG
602,n03535780,ILSVRC2012_val_00007279.JPEG
602,n03535780,ILSVRC2012_val_00022902.JPEG
602,n03535780,ILSVRC2012_val_00023456.JPEG
602,n03535780,ILSVRC2012_val_00003195.JPEG
602,n03535780,ILSVRC2012_val_00011965.JPEG
602,n03535780,ILSVRC2012_val_00006654.JPEG
602,n03535780,ILSVRC2012_val_00014669.JPEG
28,n01632458,ILSVRC2012_val_00011657.JPEG
28,n01632458,ILSVRC2012_val_00010462.JPEG
28,n01632458,ILSVRC2012_val_00016537.JPEG
28,n01632458,ILSVRC2012_val_00007050.JPEG
28,n01632458,ILSVRC2012_val_00015709.JPEG
28,n01632458,ILSVRC2012_val_00013069.JPEG
28,n01632458,ILSVRC2012_val_00013271.JPEG
28,n01632458,ILSVRC2012_val_00001131.JPEG
28,n01632458,ILSVRC2012_val_00003350.JPEG
28,n01632458,ILSVRC2012_val_00006264.JPEG
937,n07714990,ILSVRC2012_val_00004207.JPEG
937,n07714990,ILSVRC2012_val_00004819.JPEG
937,n07714990,ILSVRC2012_val_00000155.JPEG
937,n07714990,ILSVRC2012_val_00000165.JPEG
937,n07714990,ILSVRC2012_val_00008416.JPEG
937,n07714990,ILSVRC2012_val_00008642.JPEG
937,n07714990,ILSVRC2012_val_00006939.JPEG
937,n07714990,ILSVRC2012_val_00003600.JPEG
937,n07714990,ILSVRC2012_val_00009259.JPEG
937,n07714990,ILSVRC2012_val_00005143.JPEG
954,n07753592,ILSVRC2012_val_00012131.JPEG
954,n07753592,ILSVRC2012_val_00001849.JPEG
954,n07753592,ILSVRC2012_val_00009227.JPEG
954,n07753592,ILSVRC2012_val_00006728.JPEG
954,n07753592,ILSVRC2012_val_00012444.JPEG
954,n07753592,ILSVRC2012_val_00004614.JPEG
954,n07753592,ILSVRC2012_val_00000605.JPEG
954,n07753592,ILSVRC2012_val_00003412.JPEG
954,n07753592,ILSVRC2012_val_00010237.JPEG
954,n07753592,ILSVRC2012_val_00005177.JPEG
526,n03179701,ILSVRC2012_val_00004410.JPEG
526,n03179701,ILSVRC2012_val_00026204.JPEG
526,n03179701,ILSVRC2012_val_00005013.JPEG
526,n03179701,ILSVRC2012_val_00008332.JPEG
526,n03179701,ILSVRC2012_val_00037458.JPEG
